id,meldungsNummern,bezirk,betreff,erstellungsDatum,status,sachverhalt
4295165,['456dxd'],Neukölln,Straßenaufsicht - Mangelnde Straßenreinigung,13.02.2023 - 13:52:04,Erledigt,"Seit Wochen keine Straßenreinigung mehr im ganzen Kiez, die Grünstreifen sind voll mit Hundekot, Straßenkante ist noch voll mit Laub und teilweise noch mit Sylvestermüll.
Bitte dringlichst um Reinigung im ganzen Kiez. "
4295251,['8uzhfl'],Tempelhof-Schöneberg,Abfall - Sonstiges,13.02.2023 - 14:05:01,Erledigt,"1 Einkaufswagen der Fa. LIDL, welcher dort schon als Müllentsorger fungiert."
4295167,['iwgagx'],Neukölln,Papierkörbe,13.02.2023 - 14:09:25,Erledigt,Überfüllt 
4293350,['gojjep'],Pankow,Abfall - Sonstiges,13.02.2023 - 14:12:19,Erledigt,Brett abgelagert
4294000,['9gu3gh'],Friedrichshain-Kreuzberg,Straßenaufsicht - Radwegschäden,13.02.2023 - 14:12:38,Erledigt,"
Sehr geehrte Straßenaufsicht,

vielen Dank für den Neubau des Fahrradweges an der Stralauer Allee Fahrtrichtung von WEST nach OST. 

Bei mehrfacher Befahrung ist mir aufgefallen, dass der Bodenbelag wellig ist. 

Bei einem bestehenden Fahrradweg ist dies nicht beachtenswert, jedoch handelt es sich hierbei um einen neuen Fahrradweg. 

Ich habe versucht, dies mit dem angehängten Foto einzufangen. 

Ich bin der Meinung, dass es sich um einen Baumangel handelt, welcher im Sinne der Bauabnahme geprüft werden sollte.


Vielen Dank!

"
4295256,['wrvzlt'],Tempelhof-Schöneberg,Abfall - Papierkörbe,13.02.2023 - 14:17:19,Erledigt,Überfüllt 
4295269,['b7htt'],Tempelhof-Schöneberg,Abfall - Müllablagerung,13.02.2023 - 14:19:19,Erledigt,"Müllhalde. seit einem Jahr umgestürzte Bäume und Müll. bereits mehrmals gemeldet, nichts passiert "
4295291,['mib0g1'],Tempelhof-Schöneberg,Abfall - Papierkörbe,13.02.2023 - 14:19:58,Erledigt,Überfüllt 
4295295,['6yxr0h'],Tempelhof-Schöneberg,Straßenaufsicht - Mangelnde Straßenreinigung,13.02.2023 - 14:20:49,Erledigt,"Westphalweg wird nicht gereinigt. alles vermüllt auf/neben den Gehwegen 
"
4295297,['lecmwx'],Tempelhof-Schöneberg,Abfall - Müllablagerung,13.02.2023 - 14:25:24,Erledigt,"einzige dauerhafte Müllhalde rund um den Bahnhof 
sieht aus wie im Slum "
4295299,['qe5bsx'],Tempelhof-Schöneberg,Straßenaufsicht - Straßen- und Gehwegschäden,13.02.2023 - 14:34:12,Erledigt,Straßenschäden
4295980,['kmvr41'],Friedrichshain-Kreuzberg,Straßenverkehrsrechtliche Anordnungen - Baustellen,13.02.2023 - 15:21:27,Erledigt,"
Kein Gehweg für Fußgänger.

Fußgänger müssen einen Umweg über die Autostraße machen.Apotheke ist deswegen schwer erreichbar, vor allem für Rollstuhlfahrer,Frauen mit Kinderwagen, ältere Menschen mit Rollator 

"
4293448,['kcw5q9'],Friedrichshain-Kreuzberg,Abfall - Sonstiges,13.02.2023 - 15:34:46,In Bearbeitung,Montagnachmittag 13 volle Mülltonnen auf dem Geweih!?
4293506,['adary9'],Friedrichshain-Kreuzberg,Abfall - Sperrmüll,13.02.2023 - 15:35:53,Erledigt,Alte Blumenkasten 
4296044,['wkeakh'],Friedrichshain-Kreuzberg,Sondernutzung - Abfallcontainer,13.02.2023 - 15:36:25,In Bearbeitung,"
Könnte jemand die abgebrannte Tonne abholen, die von der Feuerwehr gelöscht wurde? 

Anwohner werfen inzwischen Abfälle rein. 

"
4296789,['pwo1dt'],Friedrichshain-Kreuzberg,Baumschutz - Anfragen,13.02.2023 - 15:37:26,Erledigt,Baum gefällt. Wann kommt die Ersatzbepflanzung? Jetzt ist es ein Hundeklo.
4293352,['35lc01'],Pankow,Abfall - Sperrmüll,13.02.2023 - 15:39:50,Erledigt,"Sofa, Einkaufswagen "
4295205,['7leu4h'],Neukölln,Sperrmüll abgelagert,13.02.2023 - 15:40:24,Erledigt,Möbelteil
4294254,"['21mygx', 'trbif5']",Neukölln,Sperrmüll abgelagert,13.02.2023 - 15:40:50,Erledigt,"Styropor, Holz"
4294255,['21mygx'],Neukölln,Bauabfälle abgelagert,13.02.2023 - 15:40:50,In Bearbeitung,"Styropor, Holz"
4293429,['hl07wh'],Friedrichshain-Kreuzberg,Abfall - Müllablagerung,13.02.2023 - 15:45:31,Erledigt,Speermüll und Kleidercontainer illegal? 
4294292,['hzzlz5'],Neukölln,Müllablagerung,13.02.2023 - 15:45:39,Erledigt,Scherben und Straßenschild
4293510,['mft43l'],Friedrichshain-Kreuzberg,Abfall - Sperrmüll,13.02.2023 - 15:46:32,Erledigt,Matratzen 
4293513,"['ay1csh', 'ckpywx', 'rzkzr5']",Friedrichshain-Kreuzberg,Abfall - Sperrmüll,13.02.2023 - 15:48:03,Erledigt,"Sessel, Lattenrost "
4295306,['58iadd'],Tempelhof-Schöneberg,Abfall - Müllablagerung,13.02.2023 - 15:51:23,Erledigt,Müll
4295209,['mpsphd'],Neukölln,Müllablagerung,13.02.2023 - 15:59:54,Erledigt,Bioabfall plus Haushaltmüll
4293431,['h60ttt'],Friedrichshain-Kreuzberg,Abfall - Müllablagerung,13.02.2023 - 16:03:47,Erledigt,Gehweg Fahrradweg und Straße 
4294383,['12odmp'],Neukölln,Sperrmüll abgelagert,13.02.2023 - 16:03:48,Erledigt,Normaler Müll den ganzen Gehweg entlang und einzelne Sperrmüllhaufen
4293517,['w5ewht'],Friedrichshain-Kreuzberg,Abfall - Sperrmüll,13.02.2023 - 16:05:37,Erledigt,Auf dem Gehweg in der gesamten Straße 
4295211,['stjrwh'],Neukölln,Elektroschrott abgelagert,13.02.2023 - 16:08:53,In Bearbeitung,"Eine Frontscheibe von einem PKW mit Umweltplakette! Halter, Verursacher ist so gut zu ermitteln!! Beste Grüße "
4295404,['fi39j5'],Tempelhof-Schöneberg,Abfall - Sperrmüll,13.02.2023 - 16:09:39,Erledigt,altes Bügelbrett
4295405,['flu41t'],Tempelhof-Schöneberg,Parkraumbewirtschaftung - Sonstiges,13.02.2023 - 16:16:06,Erledigt,Falschparker 
4295217,['u18zy9'],Neukölln,Elektroschrott abgelagert,13.02.2023 - 16:18:48,Erledigt,Kühltruhe auf Gehweg
4302728,"['q1aye8', 'fp4t1d', 'z7usxt']",Neukölln,Elektroschrott abgelagert,13.02.2023 - 16:30:50,In Bearbeitung,Einkaufswagen
4302723,['tx59r4'],Neukölln,Elektroschrott abgelagert,13.02.2023 - 16:32:19,In Bearbeitung,Einkaufswagen
4302722,['7tslnk'],Neukölln,Sperrmüll abgelagert,13.02.2023 - 16:36:19,In Bearbeitung,1 Sitzbank
4302721,['tgwxi8'],Neukölln,Sperrmüll abgelagert,13.02.2023 - 16:37:24,In Bearbeitung,1 Holzbohle
4302720,['xmqu8w'],Neukölln,Sperrmüll abgelagert,13.02.2023 - 16:39:32,In Bearbeitung,"1 Matratze
1 Stuhl
Sitzteil"
4295406,['bzze2p'],Tempelhof-Schöneberg,Busspur blockiert ,13.02.2023 - 16:42:07,Erledigt,Smart arrogante Fahrer 
4295411,['20e0ap'],Tempelhof-Schöneberg,Busspur blockiert ,13.02.2023 - 16:43:37,Erledigt,Mazda 
4302719,['8nrdsw'],Neukölln,Bauabfälle abgelagert,13.02.2023 - 16:45:15,In Bearbeitung,"Fliesenabfälle 0,5 m³"
4294347,['zb1a81'],Neukölln,Müllablagerung,13.02.2023 - 16:46:07,Erledigt,Die ganze Straße ist voller müll!! Der ganze Bezirk!!!
4293872,['dix5oh'],Friedrichshain-Kreuzberg,Straßenaufsicht - Straßen- und Gehwegschäden,13.02.2023 - 16:48:00,Erledigt,"
Üble Stolperfalle

"
4300995,['33v0yo'],Neukölln,Sperrmüll abgelagert,13.02.2023 - 16:51:44,Erledigt,diverser Sperrmüll
4295418,['6v6wht'],Tempelhof-Schöneberg,Abfall - Müllablagerung,13.02.2023 - 16:52:18,Erledigt,Seit einigen Wochen liegen die Gegenstände auf dem Bürgersteig.
4300997,['e2ezkw'],Neukölln,Sperrmüll abgelagert,13.02.2023 - 16:53:57,Erledigt,"Bettcouch
Bettkasten
Matratzen

Meldung zum 2. Mal"
4301001,['mo2eg0'],Tempelhof-Schöneberg,Bauabfälle abgelagert,13.02.2023 - 16:55:11,In Bearbeitung,1 Waschbecken
4301007,['rnv3c0'],Tempelhof-Schöneberg,Elektroschrott abgelagert,13.02.2023 - 16:56:31,In Bearbeitung,1 Kühlschrank
4301008,['srtgv4'],Tempelhof-Schöneberg,Sperrmüll abgelagert,13.02.2023 - 16:58:00,In Bearbeitung,"1 Rückenlehne Couch
+ Holzteil"
4301014,['ojhns0'],Neukölln,Sperrmüll abgelagert,13.02.2023 - 16:59:22,Erledigt,1 Couch 
4301015,['9h6sg'],Neukölln,Sperrmüll abgelagert,13.02.2023 - 17:02:06,In Bearbeitung,"diverser Sperrmüll, Tiefkühlschränke, Fernseher etc.

Bitte vor Ort ansehen"
4295223,['8j4gsh'],Neukölln,Straßenaufsicht - Mangelnde Straßenreinigung,13.02.2023 - 17:06:04,Erledigt,Seit mehreren Wochen hat KEINE Grundreinigung stattgefunden 
4293520,['herh1d'],Friedrichshain-Kreuzberg,Abfall - Sperrmüll,13.02.2023 - 17:11:10,Erledigt,"
 toilettenspülkasten, Bottich mit Müll 

Fernseher,


"
4296297,['herh1d'],Friedrichshain-Kreuzberg,Abfall - Elektroschrott,13.02.2023 - 17:11:10,Erledigt,"
Fernseher, 

toilettenspülkasten, Bottich mit Müll 


"
4293436,"['h15y4h', 'jj2akh', 'wo5535']",Friedrichshain-Kreuzberg,Abfall - Müllablagerung,13.02.2023 - 17:19:49,Erledigt,"Baumüll, Müllsäcke, Kühlschrank
"
4295438,['v07ksh'],Tempelhof-Schöneberg,Abfall - Sonstiges,13.02.2023 - 17:34:48,Erledigt,Diverser Müll an Altglascontainer
4295226,['zg12wx'],Neukölln,Sperrmüll abgelagert,13.02.2023 - 17:37:47,Erledigt,Stuhl 
4293337,"['rbuygx', 'guorup']",Friedrichshain-Kreuzberg,Abfall - Elektroschrott,13.02.2023 - 17:59:40,Erledigt,2 Kühlschränke
4295445,['y9kt1d'],Tempelhof-Schöneberg,Abfall - Müllablagerung,13.02.2023 - 18:22:04,Erledigt,Teppichreste in gelben Tüten verpackt
4293439,['4zrn5t'],Friedrichshain-Kreuzberg,Abfall - Müllablagerung,13.02.2023 - 18:53:25,Erledigt,An den Flaschencontainern liegen Haushaltsabfälle und Kleidung
4295290,"['ezd0xt', '7cggsh']",Neukölln,Müllablagerung,13.02.2023 - 18:59:53,In Bearbeitung,Den gesamten Weg entlang immer wieder Müll!! Müllablagerungen überall!!
4293850,['1xy7sx'],Friedrichshain-Kreuzberg,Abfall - Schrottfahrräder,13.02.2023 - 19:26:34,Erledigt,"
Bitte lassen Sie das Schrottfahrrad ohne Vorderrad - nach Sichtung - durch die BSR entfernen. 

Vielen Dank.

"
4295453,['90nv29'],Tempelhof-Schöneberg,Abfall - Sperrmüll,13.02.2023 - 19:36:29,Erledigt,es liegt seit Wochen eine Matratze zwischen jeweils 2 Autos. 
4295456,['54tjpd'],Tempelhof-Schöneberg,Straßenaufsicht - Straßen- und Gehwegschäden,13.02.2023 - 20:04:55,Erledigt,große Schlaglöcher - Sturzgefahr!
4295462,['bsjsw1'],Tempelhof-Schöneberg,Straßenaufsicht - Sonstiges,13.02.2023 - 20:08:00,Erledigt,"Hier wird regelmäßig auf dem Radweg geparkt. Bitte durch geeignete Einbauten (z.B. Pfosten) im Unterstreifen für Abhilfe sorgen (Dazu liegt auch seit mehreren Jahren ein BVV Beschluss vor).
"
4293521,['flw7wh'],Friedrichshain-Kreuzberg,Abfall - Sperrmüll,13.02.2023 - 20:52:13,Erledigt,Matratze
4295492,['y750jl'],Tempelhof-Schöneberg,Parkraumbewirtschaftung - Sonstiges,13.02.2023 - 21:36:19,Erledigt,"Parken im absoluten Halteverbot, gefährliche uneinsichtige Stelle, Verkehrsgefährdung "
4295335,['aw34e9'],Neukölln,Sperrmüll abgelagert,13.02.2023 - 21:36:45,Erledigt,Sperrmüll
4294990,['6g9m9t'],Neukölln,Sperrmüll abgelagert,13.02.2023 - 21:39:27,In Bearbeitung,"Kienitzer Straße Ecke Oderstr steht seit Monaten ein Container. Erst war er immer zu aber nun ist er seit Wochen offen und alle schmeißen ihren Müll dazu,darunter Hausabfälle. Morgens sieht man schon die Ratten da rum flitzen. Leider konnten wir nicht feststellen wer für den Container zuständig ist. Aber es wird von Tag zu Tag mehr müll. Bitte kümmern Sie sich das der Container und der Müll da weg kommt"
4295504,['pqhedd'],Tempelhof-Schöneberg,Baucontainer,13.02.2023 - 21:55:54,In Bearbeitung,"In der Gotenstr. 62 steht seit mindestens 2 Jahren ein Baucontainer einer Firma die hier vor einigen Jahren eine Baustelle hatte. Dieser Container wird regelmäßig abends von anfahrenden Autos mit teils polnischen Kennzeichen gefüllt. Auch Samstags und Sonntags. Wenn die Firma hier noch arbeiten würde, wäre das kein Problem, außer Sonntags, aber da der Bauschutt mit den Autos gebracht wird, scheint es sich um keine Baustelle in der Nähe zu handeln. Störend ist die Belegung von Parkplätzen und der Lärm beim Befüllen zu späten Uhrzeiten."
4295348,['molv5t'],Neukölln,Sperrmüll abgelagert,13.02.2023 - 22:27:04,Erledigt,Sperrmüll
4296016,['oga9z5'],Friedrichshain-Kreuzberg,Grünanlage/Park - Beschädigung,14.02.2023 - 00:11:54,Erledigt,"
Abgestellte Parkbank an Baumscheibe vor besagtem Objekt. 

Eventuell vom angrenzenden Kinderspielplatz entfernt.

"
4295222,"['6xmozl', 'a0ve2p', 'kt2e4h', 'slq51d']",Friedrichshain-Kreuzberg,Lärm - Haus- und Nachbarschaftslärm indoor,14.02.2023 - 00:20:10,Erledigt,"
Sie klopfen an die Wände, klopfen an Rohre und machen die ganze Nacht über ständige Geräusche.

"
4295349,['l4f5dt'],Neukölln,Bauabfälle abgelagert,14.02.2023 - 00:26:09,In Bearbeitung,3 große Big Bags mit Bauschutt stehen seit mehreren Wochen an einer Laterne vor dem Wendekreis am Ende der Straße. 
4293889,"['7i4uf5', 'kkfym9']",Friedrichshain-Kreuzberg,Straßenaufsicht - Straßen- und Gehwegschäden,14.02.2023 - 00:42:26,Erledigt,"

Mittelinsel beschädigt, lose Pflastersteine, große Beschädigungen,

"
4295625,['vxzbb5'],Tempelhof-Schöneberg,Abfall - Sperrmüll,14.02.2023 - 03:51:30,Erledigt,Ecke Nordsternstr. herrenloser Kinderwagen
4295370,['l6x1q9'],Neukölln,Sperrmüll abgelagert,14.02.2023 - 07:10:38,Erledigt,holzabfälle
4296780,['3zm801'],Tempelhof-Schöneberg,Baustellen - Sonstiges,14.02.2023 - 07:18:39,Erledigt,Parken in Halteverbotszone 
4294982,['i51iip'],Neukölln,Müllablagerung,14.02.2023 - 07:20:57,In Bearbeitung,Noch nicht wie eigentlich schon gemeldet abgeholter Sperrmüll 
4296792,['bhb9c1'],Tempelhof-Schöneberg,Abfall - Müllablagerung,14.02.2023 - 07:22:58,Erledigt,Defekte Couch 
4296808,['cl9mv5'],Tempelhof-Schöneberg,Straßenaufsicht - Sonstiges,14.02.2023 - 07:26:52,Erledigt,Auf dem Bürgersteig parkendes Auto 
4296810,['e9775t'],Tempelhof-Schöneberg,Abfall - Sonstiges,14.02.2023 - 07:35:00,In Bearbeitung,Tannenbaum groß 
4296894,['35nfup'],Tempelhof-Schöneberg,Abfall - Sperrmüll,14.02.2023 - 07:36:10,Erledigt,Schrank Abdeckung 
4295382,['llwfsx'],Neukölln,Sperrmüll abgelagert,14.02.2023 - 08:05:08,Erledigt,Spermüll
4296913,['stlvr5'],Tempelhof-Schöneberg,"Abfall, Autoreifen",14.02.2023 - 08:14:01,Erledigt,4 Autoreifen neben der Baunscheibe vor einem Friseurgeschäft
4295384,['dw38ch'],Neukölln,Sperrmüll abgelagert,14.02.2023 - 08:24:56,Erledigt,Reste von Möbeln
4296212,['lds9oh'],Friedrichshain-Kreuzberg,"Abfall - Bauabfälle, Bauschutt",14.02.2023 - 08:28:42,Erledigt,"
Isoliermaterial 

und Müllberg 

"
4296275,['lds9oh'],Friedrichshain-Kreuzberg,Abfall - Müllablagerung,14.02.2023 - 08:28:42,Erledigt,Isoliermaterial und Müllberg 
4295407,['n1ptz5'],Neukölln,Elektroschrott abgelagert,14.02.2023 - 08:29:22,Erledigt,einkaufswagen
4296179,['slhpmp'],Friedrichshain-Kreuzberg,Abfall - Sperrmüll,14.02.2023 - 08:30:05,Erledigt,Altes Holz Regal seit Monaten 
4295412,['o5o7i9'],Neukölln,Sperrmüll abgelagert,14.02.2023 - 08:30:23,Erledigt,Regal
4295413,['19lpfl'],Neukölln,Sperrmüll abgelagert,14.02.2023 - 08:32:22,Erledigt,Reste von Möbeln 
4295417,['tkgagx'],Neukölln,Elektroschrott abgelagert,14.02.2023 - 08:35:46,Erledigt,Einkaufswagen
4295419,['tkgagx'],Neukölln,Sperrmüll abgelagert,14.02.2023 - 08:35:46,Erledigt,Schrankteile
4295425,['8hb5dt'],Neukölln,Straßenaufsicht - Defekte Straßenbeleuchtung,14.02.2023 - 08:37:34,Erledigt,"Sicherungskasten offen. 

Fällt das eigentlich unter defekte Ampel? Ist an dieser Stelle übrigens regelmäßig. "
4295432,['4vgfep'],Neukölln,Müllablagerung,14.02.2023 - 08:38:34,Erledigt,Müll
4296931,['x6b0g1'],Tempelhof-Schöneberg,Straßenaufsicht - Sonstiges,14.02.2023 - 08:46:00,Erledigt,"Zwei Fahrzeug parken im absoluten Halteverbot in Kreuzung, beide hinter der Halteline, eine sogar hinter der Ampel. Bitte diese Kreuzung baulich sichern!"
4295610,['b6p6v5'],Neukölln,Straßenaufsicht - Mangelnde Straßenreinigung,14.02.2023 - 08:49:38,Erledigt,Mangelnde Straßenreinigung
4296940,['yhr30h'],Tempelhof-Schöneberg,"Abfall - Bauabfälle, Bauschutt",14.02.2023 - 08:53:53,Erledigt,Baumaterial
4296180,['p24w01'],Friedrichshain-Kreuzberg,Abfall - Sperrmüll,14.02.2023 - 08:55:27,Erledigt,Müll auf dem Gehweg 
4296974,['1r2zup'],Tempelhof-Schöneberg,Abfall - Sonstiges,14.02.2023 - 08:55:30,Erledigt,"Am 14.02.2023 gegen 08:45 Uhr erschien eine Streife der Berliner Stadtreinigung am Ort. Der Mitarbeier entfernte nur wenige Teile des Unrats auf dem Seitenstreifen. Nachdem er den Umfang der Vereunreinigung feststellte, entfernte er sich zügig vom Ort. Viele Sachen (z.B. Wäscheständer, Lattenrost etc.), welche beeits vor Wochen dort abgelegt wurden, befinden sich weiterhin am Ort. Was soll das ?  "
4297041,['snzlz5'],Tempelhof-Schöneberg,Abfall - Sperrmüll,14.02.2023 - 09:07:29,Erledigt,"0,5 Kubikmeter "
4295747,['vavr41'],Friedrichshain-Kreuzberg,Straßenverkehrsrechtliche Anordnungen - Baustellen,14.02.2023 - 09:11:49,Erledigt,"
Herrenlose Baustellenabsicherung und defekter Standfuß bitte entfernen lassen. 

Danke.

"
4295616,['xisi69'],Neukölln,Straßenaufsicht - Mangelnde Straßenreinigung,14.02.2023 - 09:12:28,Erledigt,"Abschnitt Silbersteinstrasse circa 60 bis 120: der Gehweg ist vermüllt und verdreckt mit Pappbechern, Flaschen, kleinteiligen Müllstücken und kleinen Müllsäcken. Eine Reinigung scheint nötig und ist länger nicht geschehen."
4295612,['e3kxdt'],Neukölln,Elektroschrott abgelagert,14.02.2023 - 09:15:35,Erledigt,Herrenloser Einkaufswagen mit Mülltüten gefüllt steht auf Baumscheibe am Straßenrand herum -> Bitte entsorgen!
4295618,['jnct1d'],Neukölln,Müllablagerung,14.02.2023 - 09:17:29,In Bearbeitung,"Auf dem Grünstreifen ebendort an den Häuserreihen entlang, liegt Kleinabfall nach den windigen Tagen herum!"
4296316,['9drtvl'],Friedrichshain-Kreuzberg,Abfall - Elektroschrott,14.02.2023 - 09:21:35,Erledigt,"
TV


Sperrmüll 

"
4296321,['9drtvl'],Friedrichshain-Kreuzberg,Abfall - Sperrmüll,14.02.2023 - 09:21:35,Erledigt,"
Sperrmüll 

TV

"
4295783,['vkvcht'],Friedrichshain-Kreuzberg,Straßenaufsicht - Straßen- und Gehwegschäden,14.02.2023 - 09:22:37,Erledigt,"
In der Möckernstr. / Ecke Yorkstr. 23:

Es hat sich ein großes Schlagloch gebildet...wo der Bus Ersatzverkehr (wg. S-Bahn Nord-Süd-Tunnel) fährt. 

Bitte kurzfristig ausbessern lassen. 

Vielen Dank!
"
4297091,['ite0w1'],Tempelhof-Schöneberg,Straßenaufsicht - Sonstiges,14.02.2023 - 09:29:44,In Bearbeitung,"Das Fahrzeug parkt schon 1,5 Wochen so und versperrt teilweise den Fußweg "
4294137,['w4uj9d'],Pankow,Abfall - Weihnachtsbäume,14.02.2023 - 09:30:16,Erledigt,"1 Weihnachtsbaum in Baumscheibe, im Unterstreifen"
4295606,"['8purr5', 'ban281', 'g79z41', 'i0h62p', 'od5wjl', 'onp5vl', 'x4v1fl']",Neukölln,Müllablagerung,14.02.2023 - 09:32:24,In Bearbeitung,es wurden jede Menge Abfälle ensorgt
4297125,['v4n08x'],Tempelhof-Schöneberg,Abfall - Sonstiges,14.02.2023 - 09:34:02,Erledigt,Ablagerung Schilder. Meldung erfolgte bereits schon einmal
4295961,['xcjrb5'],Friedrichshain-Kreuzberg,Straßenaufsicht - Defekte Straßenbeleuchtung,14.02.2023 - 09:35:33,Erledigt,"
Gefährliche Elektrik offen für Kinder 

Deckel von Laterne wurde entfernt 
"
4296315,['w8lds1'],Friedrichshain-Kreuzberg,Abfall - Elektroschrott,14.02.2023 - 09:37:28,Erledigt,Drucker
4295615,"['3deyv5', 'pkv4ld']",Neukölln,Sperrmüll abgelagert,14.02.2023 - 09:38:31,Erledigt,Schrank
4297127,['1pu1oh'],Tempelhof-Schöneberg,Parkraumbewirtschaftung - Sonstiges,14.02.2023 - 09:40:13,Erledigt,Fahrzeug wurde nicht ordnungsgemäß geparkt - weder Feuerwehr noch Müllabfuhr kommen hier durch
4296059,['scr2f5'],Friedrichshain-Kreuzberg,Abfall - Müllablagerung,14.02.2023 - 09:40:29,Erledigt,Müll unter der Brücke
4297561,['3xqsqp'],Tempelhof-Schöneberg,Verkehrsbehinderung allgemein,14.02.2023 - 09:41:14,Erledigt,Fahrzeug wurde nicht ordnungsgemäß geparkt - weder Feuerwehr noch Müllabfuhr kommen hier durch
4296186,"['u20e0x', 'uknthd']",Friedrichshain-Kreuzberg,Abfall - Sperrmüll,14.02.2023 - 09:41:48,Erledigt,Vogelkäfig
4296126,['h97b41'],Friedrichshain-Kreuzberg,Abfall - Sonstiges,14.02.2023 - 09:44:25,Erledigt,Kleidung
4296184,['puupz5'],Friedrichshain-Kreuzberg,Abfall - Sperrmüll,14.02.2023 - 09:47:49,Erledigt,Paletten
4296185,['7jlipt'],Friedrichshain-Kreuzberg,Abfall - Sperrmüll,14.02.2023 - 09:51:37,Erledigt,Dreirad
4297630,['uunev5'],Tempelhof-Schöneberg,"Abfall - Bauabfälle, Bauschutt",14.02.2023 - 09:54:34,Erledigt,"Der Sack liegt schon lange da. 

"
4296188,['hj6wht'],Friedrichshain-Kreuzberg,Abfall - Sperrmüll,14.02.2023 - 09:54:54,Erledigt,Einkaufswagen
4295593,['4mps75'],Neukölln,Müllablagerung,14.02.2023 - 09:56:25,Erledigt,Möbelteile
4296187,['la1f5t'],Friedrichshain-Kreuzberg,Abfall - Sperrmüll,14.02.2023 - 09:58:15,Erledigt,Bügelbrett
4296189,['qvgu9'],Friedrichshain-Kreuzberg,Abfall - Sperrmüll,14.02.2023 - 10:00:22,Erledigt,"Stühle, Matratze, Schrank "
4297696,['t5c6n4'],Neukölln,Sperrmüll abgelagert,14.02.2023 - 10:03:49,In Bearbeitung,1 Hocker
4297634,['o1xczl'],Tempelhof-Schöneberg,Abfall - Sonstiges,14.02.2023 - 10:04:09,Erledigt,Laubsäcke
4297670,['kg2n0h'],Tempelhof-Schöneberg,Falschparker,14.02.2023 - 10:10:52,Erledigt,Derzeit befindet sich Dachstuhlarbeiten am Nachbarhaus. Hierfür würden Halteverbote eingerichtet sowie separate Fußgängerüberwegen hergerichtet. Leider werden die Park & Halteverbote nicht vollständig oder nur teilweise wahrgenommen.
4297693,['is52pt'],Tempelhof-Schöneberg,Abfall - Sperrmüll,14.02.2023 - 10:14:20,Erledigt,Matratze
4298533,['99go0'],Neukölln,Bauabfälle abgelagert,14.02.2023 - 10:14:29,In Bearbeitung,diverse Gehwegplatten
4297698,['n7yku9'],Tempelhof-Schöneberg,Abfall - Sonstiges,14.02.2023 - 10:14:50,Erledigt,Weihnachtsbaum
4296190,['38rta9'],Friedrichshain-Kreuzberg,Abfall - Sperrmüll,14.02.2023 - 10:15:03,Erledigt,Müll und vielleicht Obdachlose
4297954,['7olbep'],Tempelhof-Schöneberg,Abfall - Sperrmüll,14.02.2023 - 10:15:23,Erledigt,Einkaufswagen 
4297998,['24tfr5'],Tempelhof-Schöneberg,Abfall - Elektroschrott,14.02.2023 - 10:15:47,Erledigt,Einkaufswagen
4298000,['l7jitd'],Tempelhof-Schöneberg,Abfall - Schrottfahrräder,14.02.2023 - 10:23:36,In Bearbeitung,Schrottfahrrad 
