item_id,item_condition,item_postcode,item_lat,item_lng,item_status,searched_item_postcode,item_datetime_posted,item_datetimechangeditemstatus,n_stars,user_looker_id,user_looker_lat,user_looker_lng,item_category,item_name,searched_item_name,searched_item_category
294,3,10719,5.252.777.798,1.334.973.093,avaliable,12689,2023-02-18,2023-02-25,4,335,5.251.192.355,1.347.015.906,furniture,cupboard,appliance,stove
1183,3,13597,5.253.099.586,1.339.912.141,not_available,13503,2023-03-06,2023-03-10,2,1286,5.252.983.948,1.343.499.839,miscelaneaous,ironing_board,appliance,heater
879,3,13583,5.246.459.675,1.347.362.914,not_available,10319,2023-03-13,2023-03-17,5,181,525.630.245,1.339.118.019,lighting,lightbulb,miscelaneaous,board
591,1,10315,5.246.714.396,1.344.927.101,avaliable,12167,2023-02-18,2023-02-18,4,445,5.248.511.634,1.362.555.253,appliance,pan,furniture,rollcontainers
155,1,13347,5.255.090.024,1.336.131.747,avaliable,12527,2023-02-24,2023-03-09,1,688,5.251.070.134,1.330.054.244,furniture,trolley,miscelaneaous,books
48,3,12309,5.245.090.309,1.332.638.284,not_available,10178,2023-02-19,2023-02-25,1,454,5.255.423.373,134.274.667,appliance,coffee_machine,appliance,air_conditioner
756,3,13127,5.252.261.416,1.339.821.344,not_available,12437,2023-02-28,2023-03-12,3,360,5.242.681.941,1.320.436.871,furniture,shelf,shoes,woman_shoes
713,2,10779,5.255.036.053,1.328.429.728,avaliable,12679,2023-02-22,2023-03-11,3,323,5.253.456.443,1.339.880.458,furniture,rollcontainers,furniture,cupboard
1169,2,13593,5.250.466.895,1.349.441.121,not_available,13503,2023-03-12,2023-03-14,4,889,5.256.330.085,1.325.929.636,lighting,lighting,furniture,cupboard
1154,1,10719,5.262.430.329,1.328.638.706,avaliable,10789,2023-03-04,2023-03-10,5,481,5.241.823.199,1.335.592.602,miscelaneaous,books,furniture,wardrobe
1008,2,10779,52.454.468,131.436.323,avaliable,12357,2023-02-18,2023-02-19,3,510,5.250.187.462,1.337.236.682,furniture,cupboard,furniture,cabinet
991,1,13593,5.251.353.067,1.342.121.105,not_available,12619,2023-02-23,2023-02-24,2,1385,5.252.381.741,1.330.293.005,appliance,dish_washer,miscelaneaous,frame
145,1,10967,5.250.443.787,1.351.019.905,not_available,12165,2023-03-05,2023-03-10,1,96,5.255.555.138,1.319.766.008,furniture,armchair,appliance,drying_rack
1011,1,10999,5.254.395.796,1.337.685.555,not_available,14163,2023-03-03,2023-03-06,3,429,5.253.480.218,134.480.859,furniture,trolley,miscelaneaous,roller_skates
896,3,13409,5.255.499.505,1.332.834.343,avaliable,12203,2023-02-20,2023-03-05,4,755,5.254.550.672,1.342.409.798,shoes,man_shoes,miscelaneaous,plant
1163,1,13467,5.254.009.695,1.337.951.932,avaliable,13469,2023-02-26,2023-03-04,2,567,5.254.604.672,1.352.403.337,furniture,cot,furniture,mirror
1186,3,12307,5.243.155.043,1.336.051.697,avaliable,13129,2023-02-28,2023-03-17,3,1383,525.105.007,1.343.456.352,furniture,cupboard,furniture,bedside_table
195,3,12051,525.031.969,1.334.368.894,not_available,13156,2023-02-26,2023-03-15,5,1367,5.246.857.511,134.480.859,kids,stroller,furniture,trolley
531,1,10315,5.251.353.067,1.340.014.167,avaliable,14059,2023-03-07,2023-03-09,4,127,5.249.302.631,1.368.911.851,clothes,child_jacket,furniture,bedside_table
844,2,13059,5.257.848.243,1.332.479.675,avaliable,12623,2023-02-24,2023-03-04,4,942,5.257.671.114,1.328.506.416,miscelaneaous,board,furniture,trolley
387,1,12679,5.249.521.021,1.331.522.272,avaliable,13053,2023-03-05,2023-03-14,5,1057,5.253.259.532,134.537.764,furniture,cot,furniture,armchair
1129,2,10318,5.251.306.275,1.340.951.853,avaliable,10787,2023-02-18,2023-02-23,3,919,5.255.488.658,1.350.345.091,appliance,drying_rack,appliance,air_conditioner
1195,2,13627,5.247.382.348,1.335.355.527,not_available,14165,2023-02-22,2023-03-02,5,83,5.250.978.474,1.335.500.144,tech,keyboard,musical_equipment,battery
969,1,14193,5.253.954.104,1.333.154.029,not_available,12627,2023-02-23,2023-03-18,2,1063,5.249.956.625,1.353.694.371,furniture,shelf,clothes,man_jacket
858,1,12527,5.246.353.729,1.348.621.874,avaliable,12249,2023-02-28,2023-03-02,5,1079,5.250.351.565,1.348.358.908,miscelaneaous,ironing_board,furniture,chair
141,1,10557,5.251.442.259,1.347.707.311,not_available,10405,2023-03-07,2023-03-12,3,743,5.249.909.654,1.350.171.561,clothes,man_clothes,furniture,cot
1411,1,13353,524.842.575,1.341.672.659,avaliable,10559,2023-02-24,2023-03-19,5,618,5.256.868.647,1.339.825.764,clothes,child_jacket,miscelaneaous,plant
508,3,12279,5.246.739.282,1.352.614.594,not_available,13057,2023-03-01,2023-03-16,4,1494,5.253.455.646,1.340.793.314,home,mattress,appliance,vacuum_cleaner
42,1,10709,5.250.941.811,1.339.765.976,avaliable,10969,2023-02-18,2023-03-11,1,770,5.255.292.007,1.344.263.339,appliance,washing_machine,furniture,bedside_table
799,3,13059,5.247.741.067,1.320.382.207,not_available,10969,2023-02-21,2023-03-10,1,510,5.261.019.992,1.327.780.476,appliance,kettle,appliance,heater
509,2,13581,5.247.651.805,1.349.129.363,not_available,10551,2023-02-27,2023-03-14,3,602,5.251.754.415,1.336.349.874,furniture,desk,clothes,woman_clothes
1476,1,13159,5.255.343.124,1.336.479.748,not_available,14199,2023-02-28,2023-03-05,2,1081,5.255.013.197,1.358.080.779,shoes,woman_shoes,shoes,child_shoes
1308,1,12057,5.255.075.914,1.355.135.659,avaliable,14199,2023-02-23,2023-03-02,3,104,5.252.835.429,1.328.666.463,appliance,extractor_hood,miscelaneaous,bicycle
814,1,10627,5.245.903.159,1.330.534.255,avaliable,13467,2023-03-02,2023-03-07,1,1479,5.260.420.109,1.330.751.306,musical_equipment,piano,furniture,desk
605,3,10785,5.250.615.989,1.342.411.529,not_available,12359,2023-03-05,2023-03-13,1,38,525.344.167,134.162.543,miscelaneaous,ski_skates,furniture,cupboard
370,1,10785,5.244.214.398,1.339.130.208,avaliable,13059,2023-02-24,2023-03-12,3,1349,5.254.643.041,1.327.935.977,furniture,table,miscelaneaous,frame
1380,2,13587,5.255.395.119,1.354.991.445,not_available,13053,2023-03-08,2023-03-09,3,1477,5.252.956.532,1.358.606.978,miscelaneaous,ironing_board,miscelaneaous,ski_skates
265,1,10999,5.249.265.788,1.352.536.383,not_available,12043,2023-02-18,2023-03-16,2,146,525.673.284,1.358.621.993,clothes,woman_jacket,appliance,drying_rack
707,1,13597,5.251.832.787,1.341.410.536,avaliable,14089,2023-03-09,2023-03-14,2,38,523.878.718,1.340.115.935,home,carpet,lighting,chandelier
275,3,13127,5.242.705.831,134.528.546,avaliable,10717,2023-02-26,2023-03-17,5,456,5.248.943.326,1.335.190.851,furniture,cabinet,appliance,air_conditioner
1323,2,10777,5.250.072.687,1.326.969.236,not_available,12049,2023-02-18,2023-03-18,4,738,5.253.593.687,1.350.486.522,miscelaneaous,plant,miscelaneaous,suitcase
712,3,12555,5.259.446.091,1.352.262.913,not_available,12355,2023-02-25,2023-02-27,5,657,5.254.869.279,1.318.901.364,appliance,dish_washer,furniture,bed
166,2,10623,5.244.699.303,1.341.216.331,avaliable,10551,2023-02-18,2023-03-10,5,1467,5.249.253.076,1.337.065.005,appliance,sandwich_maker,furniture,shoe_rack
1404,2,10789,5.251.906.316,1.335.888.539,not_available,14193,2023-02-21,2023-02-22,3,318,5.248.637.939,1.359.341.601,appliance,drying_rack,furniture,mirror
700,1,12209,5.261.539.997,1.338.043.481,avaliable,13407,2023-02-22,2023-03-02,1,853,5.247.010.245,1.326.456.938,furniture,sofa,furniture,cabinet
113,2,13156,5.257.006.258,1.321.995.128,avaliable,10557,2023-03-06,2023-03-15,4,911,5.252.890.299,1.326.750.332,miscelaneaous,roller_skates,appliance,vacuum_cleaner
826,1,14129,5.246.978.436,131.942.789,not_available,13465,2023-03-10,2023-03-17,5,1392,5.251.930.551,1.354.126.303,appliance,dish_washer,miscelaneaous,roller_skates
1450,3,12627,5.261.351.744,1.330.743.989,not_available,13627,2023-03-16,2023-03-18,2,1159,5.242.582.092,1.335.399.433,clothes,woman_clothes,shoes,child_shoes
994,3,12109,524.775.249,1.345.625.893,avaliable,10315,2023-03-03,2023-03-16,4,970,5.257.792.765,1.331.525.387,furniture,bookcase,tech,laptop
374,3,13627,5.244.730.387,1.338.437.211,avaliable,12681,2023-02-21,2023-02-26,4,299,5.241.756.799,133.452.798,miscelaneaous,carpet,miscelaneaous,bicycle
827,3,10437,5.254.112.956,1.347.586.414,avaliable,12279,2023-02-20,2023-02-20,2,845,5.252.269.005,1.330.888.289,appliance,air_conditioner,miscelaneaous,books
791,3,13129,5.257.129.142,1.343.115.172,not_available,13587,2023-03-01,2023-03-09,3,580,5.249.738.973,134.403.622,appliance,drying_rack,furniture,shoe_rack
509,2,12279,5.247.850.446,1.342.380.328,not_available,12051,2023-02-20,2023-03-11,1,685,5.254.134.988,1.344.672.477,appliance,dish_washer,miscelaneaous,shopping_venture
1211,3,12559,5.260.313.147,1.327.567.116,avaliable,13127,2023-02-21,2023-02-25,5,584,5.250.952.456,1.335.255.022,tech,desktop,furniture,rollcontainers
1465,2,13351,5.247.455.955,1.348.445.721,avaliable,10405,2023-02-18,2023-03-09,4,261,5.247.396.967,1.328.820.751,miscelaneaous,plant,appliance,pan
176,1,13509,5.251.078.164,1.339.225.893,avaliable,12685,2023-02-28,2023-03-06,3,1105,5.253.907.704,1.338.833.032,miscelaneaous,shopping_venture,tech,desktop
1179,3,10439,5.244.278.047,1.343.651.823,avaliable,12489,2023-02-28,2023-03-12,2,177,5.248.983.879,1.336.173.457,furniture,rollcontainers,miscelaneaous,suitcase
119,3,13125,5.247.295.892,1.349.794.192,avaliable,10557,2023-02-25,2023-02-27,3,326,5.249.041.201,1.345.372.859,kids,baby_carriage,appliance,heater
1055,1,13051,5.252.627.881,1.313.287.979,avaliable,12555,2023-02-20,2023-02-24,1,842,5.245.009.372,1.328.166.238,appliance,coffee_machine,appliance,clothes_iron
1016,3,13089,5.249.041.922,1.347.100.199,not_available,10318,2023-02-26,2023-03-14,3,1352,524.574.999,1.334.500.605,shoes,woman_shoes,appliance,popcorn_maker
1179,2,13189,5.244.659.164,1.342.118.011,avaliable,10713,2023-03-02,2023-03-08,5,1127,525.476.613,1.342.245.485,appliance,refrigerator,tech,desktop
345,1,12309,5.241.863.603,1.334.915.977,not_available,10178,2023-03-17,2023-03-18,2,804,5.256.252.305,1.337.940.792,shoes,man_shoes,shoes,child_shoes
709,2,13129,525.022.777,133.840.665,avaliable,14169,2023-03-07,2023-03-07,4,778,5.253.456.443,1.349.253.911,furniture,shoe_rack,appliance,popcorn_maker
1330,2,12439,5.252.381.158,1.314.168.251,not_available,13405,2023-03-02,2023-03-04,3,669,5.256.868.647,1.338.605.548,furniture,bed,musical_equipment,contrabass
1017,3,10719,5.259.300.033,1.337.832.498,avaliable,10969,2023-02-27,2023-03-18,3,443,5.254.721.847,1.319.871.059,furniture,bedside_table,furniture,bookcase
721,2,10963,5.242.089.951,1.354.018.635,avaliable,12103,2023-03-05,2023-03-19,5,830,5.255.033.697,1.331.046.329,furniture,bookcase,appliance,air_conditioner
929,2,10587,5.248.601.778,133.854.601,avaliable,14193,2023-02-27,2023-03-11,1,117,5.256.237.079,1.315.805.007,appliance,drying_rack,furniture,desk
66,1,13159,5.244.640.416,1.335.111.563,avaliable,10829,2023-03-13,2023-03-18,3,632,524.531.144,1.332.383.063,appliance,vacuum_cleaner,musical_equipment,guitar
1468,2,10367,5.253.568.648,1.353.829.843,not_available,13059,2023-03-01,2023-03-05,4,1065,5.254.104.049,1.354.496.879,home,mattress,appliance,pan
269,2,12555,5.250.245.183,1.334.176.307,avaliable,12205,2023-02-23,2023-03-03,4,1437,5.243.380.165,1.343.399.234,appliance,blender,tech,laptop
1088,1,13055,525.506.811,1.343.667.771,avaliable,12249,2023-02-26,2023-03-03,5,1483,5.250.956.482,1.333.898.251,appliance,air_conditioner,furniture,desk
1220,3,12683,5.255.653.782,1.342.918.414,avaliable,12203,2023-02-19,2023-03-16,5,424,524.719.467,1.353.311.015,furniture,shelf,appliance,coffee_machine
604,1,10965,5.255.906.021,1.354.672.885,avaliable,13347,2023-03-07,2023-03-17,2,1300,nan,1.349.171.229,shoes,child_shoes,kids,stroller
907,2,13347,5.249.772.046,1.338.046.017,not_available,13439,2023-02-24,2023-03-12,5,786,5.242.739.882,1.359.258.545,furniture,shelf,miscelaneaous,shopping_venture
1209,1,10967,5.254.231.524,1.330.770.913,avaliable,13189,2023-02-28,2023-03-06,1,197,5.245.674.805,1.349.650.479,lighting,lightbulb,shoes,child_shoes
482,2,10969,5.248.596.915,1.339.456.068,not_available,14052,2023-03-05,2023-03-14,2,1468,5.249.901.967,1.339.444.731,furniture,table,appliance,washing_machine
96,2,12559,525.217.364,1.334.331.093,avaliable,12277,2023-02-21,2023-03-13,4,1049,5.253.110.959,1.328.821.921,furniture,sofa,furniture,cupboard
1237,1,10585,525.242.205,1.343.054.008,not_available,13349,2023-02-23,2023-03-04,4,1484,5.248.643.243,1.338.181.477,musical_equipment,guitar,appliance,clothes_iron
1038,1,13355,5.244.555.219,1.330.485.943,avaliable,12169,2023-02-24,2023-03-17,3,1340,525.062.885,1.351.317.761,clothes,child_jacket,miscelaneaous,frame
1264,1,10315,5.244.337.138,1.331.933.651,avaliable,10249,2023-02-18,2023-03-03,4,729,5.254.700.696,1.350.708.375,clothes,man_clothes,miscelaneaous,board
1353,2,10967,5.252.915.075,1.341.406.144,not_available,12169,2023-02-23,2023-03-14,5,774,5.257.040.328,1.332.266.058,tech,phone,musical_equipment,contrabass
1367,2,12167,524.688.068,1.338.403.993,avaliable,12165,2023-02-21,2023-03-15,4,291,5.251.077.478,1.328.676.357,miscelaneaous,carpet,lighting,lightbulb
740,1,12165,5.256.663.371,1.340.014.167,avaliable,12685,2023-03-10,2023-03-16,5,1446,5.250.797.437,131.599.687,miscelaneaous,plant,miscelaneaous,ironing_board
977,1,14109,5.254.630.119,1.326.215.463,not_available,12307,2023-03-04,2023-03-19,2,692,5.248.738.581,1.332.927.356,appliance,extractor_hood,furniture,shoe_rack
662,1,10777,525.364.036,1.330.979.544,not_available,13629,2023-02-26,2023-03-02,4,85,5.250.855.769,1.362.555.253,tech,laptop,appliance,pan
1303,2,12589,5.248.680.895,135.516.257,not_available,10829,2023-02-25,2023-03-12,3,1101,5.247.839.438,1.352.536.383,home,carpet,tech,phone
448,3,14167,5.253.293.753,1.327.028.533,not_available,13357,2023-02-26,2023-03-12,2,1056,5.258.541.274,1.334.305.652,musical_equipment,guitar,appliance,popcorn_maker
303,1,12107,5.248.784.318,1.336.480.683,not_available,13158,2023-02-18,2023-03-12,1,437,5.254.135.465,1.334.336.773,miscelaneaous,picture_frame,clothes,woman_jacket
320,1,12587,525.365.023,1.328.297.641,avaliable,10717,2023-02-27,2023-03-07,1,597,5.252.577.741,132.833.939,appliance,extractor_hood,miscelaneaous,plant
803,2,14195,5.259.582.286,1.344.795.141,not_available,13465,2023-03-10,2023-03-13,5,477,5.257.562.125,1.340.637.903,tech,keyboard,tech,keyboard
402,2,14167,5.254.931.323,1.340.769.684,not_available,12359,2023-03-12,2023-03-14,1,248,5.251.313.565,1.323.206.406,tech,desktop,miscelaneaous,purse
243,2,13051,5.263.294.606,1.342.886.992,not_available,12107,2023-02-17,2023-02-27,2,192,5.252.210.589,1.343.490.263,clothes,woman_clothes,appliance,pan
671,3,14057,524.937.383,1.340.252.594,avaliable,12555,2023-02-25,2023-03-02,3,1417,5.251.866.735,1.326.354.332,furniture,bed,miscelaneaous,frame
1102,3,10629,5.244.434.854,1.331.457.762,avaliable,13355,2023-02-23,2023-03-02,2,1491,5.245.679.101,1.337.053.492,appliance,heater,musical_equipment,piano
83,1,10717,5.259.170.366,1.353.311.015,avaliable,13589,2023-02-26,2023-03-06,3,1140,5.251.236.542,1.337.936.554,furniture,mirror,appliance,extractor_hood
1122,1,10318,5.250.810.891,1.337.207.762,not_available,12587,2023-02-20,2023-02-28,4,1354,5.257.734.081,1.343.649.307,appliance,stove,clothes,woman_jacket
261,3,10629,5.250.683.694,1.329.385.608,not_available,12167,2023-02-28,2023-03-08,1,59,5.242.685.806,1.351.656.345,appliance,kettle,clothes,woman_clothes
1448,2,13507,5.258.735.669,1.338.403.993,avaliable,13409,2023-03-02,2023-03-18,1,164,5.241.603.963,1.349.995.669,clothes,child_clothes,kids,baby_carriage
1307,3,12681,5.252.742.445,1.347.775.586,avaliable,12527,2023-03-13,2023-03-17,5,561,5.251.536.777,1.334.861.498,lighting,chandelier,furniture,armchair
423,1,10961,5.247.944.476,133.077.473,not_available,10969,2023-02-26,2023-03-05,3,1078,5.246.034.174,1.338.812.075,appliance,coffee_machine,shoes,child_shoes
432,3,10965,5.251.356.282,1.334.998.481,not_available,10711,2023-02-21,2023-02-27,3,478,5.239.756.716,1.344.749.074,appliance,kettle,kids,stroller
934,2,12159,5.242.769.437,134.774.461,not_available,13627,2023-02-21,2023-03-07,4,744,5.245.290.871,1.349.355.319,clothes,man_jacket,tech,keyboard
798,3,10709,5.249.690.507,1.339.422.715,avaliable,14050,2023-02-19,2023-02-27,2,349,5.242.445.284,1.352.018.914,musical_equipment,guitar,furniture,wardrobe
341,2,10713,5.250.991.347,1.324.414.739,not_available,10709,2023-03-10,2023-03-15,4,1117,5.253.191.272,1.335.123.727,musical_equipment,guitar,shoes,child_shoes
204,3,10965,5.251.456.905,1.349.471.718,avaliable,13349,2023-02-23,2023-03-08,1,1441,5.251.933.578,1.323.358.423,miscelaneaous,suitcase,furniture,mirror
622,2,13355,5.244.813.057,1.349.037.673,not_available,12105,2023-03-10,2023-03-14,5,281,5.249.249.125,1.324.593.451,furniture,desk,musical_equipment,contrabass
1278,1,10789,5.256.469.164,1.332.623.648,not_available,12247,2023-02-28,2023-03-14,4,598,52.461.601,1.333.412.993,appliance,dish_washer,furniture,bookcase
1440,1,10119,5.247.997.122,1.352.415.416,avaliable,14109,2023-02-23,2023-02-28,1,1089,5.247.727.486,1.339.582.767,musical_equipment,piano,lighting,lightbulb
1361,1,10405,5.258.019.994,1.317.803.316,not_available,10409,2023-03-04,2023-03-19,2,180,5.253.191.841,1.339.502.834,clothes,child_jacket,miscelaneaous,purse
229,3,10179,5.252.950.126,131.835.079,not_available,12277,2023-02-20,2023-03-04,2,1166,5.252.357.219,1.320.266.052,appliance,clothes_iron,tech,keyboard
88,3,12347,5.247.156.279,1.342.620.752,not_available,10963,2023-02-20,2023-03-02,2,737,5.253.497.629,1.343.203.207,clothes,man_jacket,musical_equipment,battery
5,3,10779,5.249.032.101,1.345.372.496,avaliable,13407,2023-03-12,2023-03-17,2,39,5.243.070.585,133.498.684,miscelaneaous,plant,furniture,armchair
463,3,13057,5.253.295.488,1.337.591.765,not_available,12524,2023-02-27,2023-03-14,4,508,5.251.499.578,1.343.513.356,appliance,vacuum_cleaner,miscelaneaous,plant
459,3,13407,5.250.862.164,1.333.562.594,avaliable,12109,2023-03-15,2023-03-16,1,183,5.255.809.552,1.339.279.849,appliance,refrigerator,shoes,man_shoes
16,3,10589,5.244.445.752,1.346.618.412,not_available,12435,2023-02-24,2023-03-02,3,464,5.243.724.499,134.109.603,shoes,woman_shoes,clothes,man_jacket
988,1,12207,5.255.829.199,1.345.796.726,not_available,10711,2023-02-19,2023-03-05,1,729,5.254.310.055,1.365.683.161,miscelaneaous,board,clothes,man_clothes
1163,3,12277,5.244.559.952,1.340.690.173,avaliable,12621,2023-02-26,2023-03-14,3,1209,5.255.246.536,1.341.811.702,furniture,bookcase,appliance,kettle
1154,2,13359,5.251.998.987,1.351.940.763,avaliable,10249,2023-02-23,2023-03-03,2,185,524.530.922,1.344.971.409,appliance,extractor_hood,appliance,heater
1047,2,10585,524.891.178,1.346.188.983,not_available,13409,2023-02-24,2023-03-13,5,1178,5.246.318.898,1.339.869.632,furniture,desk,appliance,blender
1405,3,13405,525.329.073,1.341.712.696,not_available,13581,2023-03-02,2023-03-14,3,514,5.249.844.923,1.351.960.553,miscelaneaous,purse,miscelaneaous,frame
63,1,13057,5.255.829.199,1.342.966.273,avaliable,12159,2023-02-21,2023-03-18,3,623,5.250.574.591,1.347.940.976,furniture,mirror,furniture,bed
653,3,10967,5.251.349.393,1.344.203.254,avaliable,13503,2023-03-04,2023-03-10,5,1412,5.245.258.576,1.340.251.027,appliance,drying_rack,furniture,sofa
584,1,10623,5.258.731.686,1.328.772.946,not_available,13581,2023-02-18,2023-03-03,5,1374,5.240.233.487,1.328.173.211,musical_equipment,sound_amplifier,miscelaneaous,books
1268,3,13409,5.250.174.347,1.339.411.601,avaliable,12689,2023-02-19,2023-02-20,2,1149,5.256.688.972,1.327.986.912,clothes,woman_clothes,miscelaneaous,roller_skates
852,2,10367,5.252.525.178,1.334.933.534,not_available,14055,2023-02-25,2023-03-16,3,132,5.254.000.665,1.360.088.919,appliance,blender,appliance,air_conditioner
107,3,12159,5.253.533.541,1.335.751.082,avaliable,12159,2023-02-18,2023-03-05,3,542,5.256.330.085,1.327.987.357,furniture,table,appliance,pan
309,2,13086,525.172.754,1.343.408.877,avaliable,14195,2023-03-08,2023-03-16,2,411,5.244.501.071,1.334.247.577,furniture,wardrobe,furniture,table
383,1,10585,5.255.140.653,1.339.085.553,not_available,10369,2023-02-27,2023-03-09,1,615,5.258.075.276,1.333.779.171,musical_equipment,contrabass,appliance,air_conditioner
900,1,10553,5.256.350.995,1.338.929.028,avaliable,10551,2023-02-28,2023-03-06,5,1303,525.792.354,1.356.202.984,clothes,man_clothes,appliance,vacuum_cleaner
