item_category,item_condition,item_available_timer,distance,n_views,n_likes,item_id
kids,2,34,18824,1687,101,8737
furniture,2,25,13459,1009,20,8738
furniture,3,51,6038,216,15,8739
clothes,1,76,24831,699,13,8740
other,1,60,31289,1358,95,8741
kids,1,25,22756,954,28,8742
clothes,2,42,20077,1660,249,8743
furniture,4,82,21465,449,35,8744
kids,1,43,6988,1785,214,8745
kitchen itensils,1,50,7221,899,107,8746
furniture,2,5,1488,1535,245,8747
kids,3,7,7585,779,101,8748
furniture,1,87,31002,1337,26,8749
clothes,4,2,27273,1520,243,8750
other,1,33,20485,292,32,8751
kitchen itensils,3,81,12624,970,48,8752
kids,4,37,25148,108,8,8753
furniture,4,83,19317,54,9,8754
kids,1,38,11973,219,28,8755
kitchen itensils,1,39,2371,397,7,8756
kids,3,59,30845,1345,147,8757
furniture,3,9,30843,1445,231,8758
kitchen itensils,3,68,27549,1104,143,8759
kitchen itensils,4,38,3904,718,7,8760
kids,4,72,25539,1463,234,8761
furniture,4,30,12747,1872,0,8762
furniture,3,67,551,1041,10,8763
clothes,2,37,8654,1949,38,8764
other,2,72,3631,821,65,8765
furniture,2,93,18674,838,117,8766
kids,4,89,24567,259,15,8767
clothes,3,80,15531,1091,10,8768
kitchen itensils,2,43,19836,764,106,8769
furniture,2,28,29051,101,0,8770
furniture,2,30,3311,1151,11,8771
other,1,54,17024,1512,151,8772
furniture,2,85,22180,663,92,8773
clothes,3,5,6406,678,74,8774
kids,2,95,2488,1322,118,8775
kids,2,18,31871,861,137,8776
kitchen itensils,3,79,17575,1916,19,8777
clothes,4,61,20902,1535,153,8778
clothes,4,30,16817,1144,22,8779
clothes,2,57,10591,547,21,8780
kitchen itensils,2,52,20794,1424,14,8781
kids,4,40,14302,1197,179,8782
kids,2,67,11829,1970,19,8783
furniture,4,96,142,507,15,8784
other,3,80,19628,1505,135,8785
kids,1,13,3531,256,28,8786
clothes,3,21,14351,559,55,8787
kids,3,27,16119,22,0,8788
other,1,1,25494,495,49,8789
furniture,3,55,2716,755,90,8790
kitchen itensils,1,59,17140,1515,75,8791
kitchen itensils,2,64,11110,1411,253,8792
kitchen itensils,2,22,25166,471,75,8793
kitchen itensils,1,45,26647,1195,0,8794
clothes,1,30,23064,1134,45,8795
other,3,6,2525,1858,185,8796
clothes,1,67,5569,331,26,8797
kitchen itensils,4,76,18525,424,55,8798
furniture,4,23,27813,1950,214,8799
kitchen itensils,4,29,17616,938,159,8800
other,2,78,26118,1341,241,8801
kitchen itensils,3,54,14402,1758,87,8802
other,4,69,1054,556,100,8803
clothes,3,0,459,636,76,8804
kids,3,90,27274,1727,0,8805
furniture,1,29,31537,1899,75,8806
clothes,3,68,31587,911,118,8807
other,4,18,15761,562,84,8808
other,4,68,1594,795,79,8809
other,1,29,21277,1620,81,8810
other,2,91,16476,1141,171,8811
kids,4,24,12023,572,68,8812
kitchen itensils,4,29,726,1325,198,8813
kids,1,84,676,982,157,8814
kids,1,80,23181,739,118,8815
other,2,29,24429,824,82,8816
kitchen itensils,1,71,12961,793,150,8817
furniture,1,48,9182,356,39,8818
kids,3,67,22464,1467,29,8819
kitchen itensils,4,79,12127,536,0,8820
furniture,2,6,22588,1003,120,8821
furniture,3,24,24467,1642,262,8822
other,1,82,15834,392,31,8823
clothes,1,18,11965,524,89,8824
other,3,77,26391,1300,169,8825
clothes,4,96,6574,964,0,8826
furniture,3,87,16995,926,74,8827
kitchen itensils,3,81,20475,608,12,8828
kitchen itensils,4,48,1381,28,5,8829
furniture,1,61,25526,771,69,8830
kitchen itensils,3,99,7932,634,19,8831
kids,3,17,11656,1529,91,8832
kitchen itensils,2,67,21446,1006,110,8833
furniture,4,9,3503,874,139,8834
kitchen itensils,2,74,11232,573,91,8835
furniture,1,21,4318,760,53,8836
other,4,26,10516,1649,65,8837
other,3,56,18120,1886,245,8838
furniture,2,8,13114,418,0,8839
kids,1,71,7699,735,102,8840
kitchen itensils,4,4,22619,696,90,8841
furniture,4,0,13184,1101,33,8842
furniture,3,57,7366,745,0,8843
clothes,3,23,13452,93,16,8844
furniture,4,39,26776,1877,56,8845
furniture,2,69,21286,228,13,8846
kids,1,6,7935,1125,0,8847
kids,3,61,23429,75,14,8848
other,1,24,4082,1903,171,8849
kids,2,2,25132,990,138,8850
clothes,1,93,2681,1230,196,8851
kitchen itensils,3,4,7098,964,115,8852
furniture,1,9,3827,1841,276,8853
furniture,1,36,15863,1870,299,8854
kids,1,94,13703,640,108,8855
other,1,44,20365,1362,81,8856
clothes,2,19,16874,1918,210,8857
furniture,4,23,31182,1128,191,8858
other,4,59,17710,377,22,8859
other,2,76,20808,1911,343,8860
kitchen itensils,3,85,24440,1787,89,8861
other,3,95,18622,325,52,8862
clothes,4,17,13387,702,84,8863
other,3,61,25541,22,2,8864
other,3,25,24479,1166,46,8865
other,1,56,11864,1794,304,8866
furniture,4,39,31444,341,20,8867
furniture,1,22,16050,467,51,8868
kitchen itensils,4,61,27987,1612,16,8869
kids,1,79,9076,392,62,8870
clothes,4,8,22041,1251,237,8871
kitchen itensils,3,21,7370,1703,238,8872
kids,1,3,9897,602,24,8873
kitchen itensils,1,31,5191,1746,17,8874
kids,2,86,14667,226,33,8875
kitchen itensils,3,61,28940,1687,151,8876
furniture,4,82,24261,437,4,8877
clothes,2,36,11520,1352,108,8878
other,4,27,10185,1487,282,8879
clothes,1,80,12144,1020,51,8880
furniture,4,17,130,1292,206,8881
kids,1,6,9389,277,11,8882
other,1,36,12870,1955,0,8883
other,1,80,3822,149,5,8884
other,3,39,10712,1826,146,8885
clothes,4,53,25078,1342,53,8886
furniture,1,93,26108,1339,13,8887
other,4,89,24795,1200,168,8888
clothes,1,65,19578,277,38,8889
furniture,4,66,20973,1910,248,8890
kitchen itensils,2,72,16783,217,34,8891
furniture,4,0,18189,1683,218,8892
kids,4,81,20096,1790,143,8893
kitchen itensils,1,45,15941,1640,311,8894
clothes,2,80,18603,534,74,8895
furniture,3,69,14188,771,92,8896
kids,4,95,23620,536,80,8897
kitchen itensils,4,99,19267,1924,57,8898
other,1,3,8541,1562,0,8899
clothes,1,1,11907,1518,45,8900
clothes,1,3,5274,1518,106,8901
kitchen itensils,3,63,18956,82,10,8902
other,4,62,4273,1986,19,8903
other,3,42,12688,1474,191,8904
clothes,1,41,29594,1276,38,8905
clothes,1,34,30166,658,59,8906
kitchen itensils,2,33,18945,1787,339,8907
kitchen itensils,2,2,9166,460,69,8908
kitchen itensils,3,46,10854,771,115,8909
kids,3,61,3063,596,65,8910
other,3,54,6127,1537,153,8911
kitchen itensils,3,66,12425,1028,113,8912
furniture,2,22,5220,1677,301,8913
furniture,4,48,5267,802,136,8914
clothes,4,14,29393,1565,15,8915
furniture,3,67,24659,1326,251,8916
kitchen itensils,4,21,31960,558,55,8917
furniture,2,66,27915,1321,211,8918
furniture,2,56,3783,1143,160,8919
other,4,97,29708,1802,162,8920
furniture,1,95,15069,1045,83,8921
clothes,1,49,30400,107,12,8922
clothes,1,95,23586,973,97,8923
other,4,20,12081,932,83,8924
kids,1,20,14448,1978,59,8925
clothes,1,48,30071,297,0,8926
kids,4,33,8159,87,0,8927
kitchen itensils,4,66,13158,1288,244,8928
kitchen itensils,1,39,7196,278,27,8929
clothes,2,84,8624,809,137,8930
furniture,2,37,31371,869,165,8931
furniture,2,16,31567,805,56,8932
kitchen itensils,2,91,17033,380,45,8933
furniture,3,12,11276,1827,310,8934
clothes,1,41,5743,1179,117,8935
kitchen itensils,3,30,17696,1542,92,8936
furniture,1,73,22264,1433,243,8937
kitchen itensils,2,85,24935,992,138,8938
kitchen itensils,4,88,20848,353,21,8939
clothes,2,98,27793,780,140,8940
kitchen itensils,3,75,16994,1580,110,8941
other,4,29,27809,1476,44,8942
furniture,3,9,23811,1798,17,8943
other,1,17,23324,1405,42,8944
other,1,10,5143,797,23,8945
furniture,2,73,31601,781,62,8946
other,4,46,12770,1080,151,8947
furniture,3,79,12793,1477,14,8948
other,3,78,7213,1346,67,8949
kids,1,14,9919,1629,195,8950
furniture,4,65,21846,1601,272,8951
other,4,95,5810,1455,72,8952
kitchen itensils,1,96,2839,1278,38,8953
furniture,3,1,9877,1226,98,8954
kitchen itensils,1,65,25641,1045,41,8955
clothes,3,33,1960,516,0,8956
other,4,57,16053,188,13,8957
other,2,95,14851,1724,310,8958
kitchen itensils,3,41,25707,1718,137,8959
kitchen itensils,2,59,9085,147,1,8960
other,3,50,20101,119,7,8961
kitchen itensils,4,95,3408,1330,239,8962
other,4,41,115,592,47,8963
other,1,14,2599,137,9,8964
kids,1,26,3435,1695,16,8965
other,3,48,26460,127,13,8966
other,3,76,22096,1838,238,8967
kitchen itensils,2,45,4200,1100,187,8968
furniture,1,78,16176,1513,75,8969
kitchen itensils,4,55,16378,349,3,8970
clothes,3,52,26210,1505,105,8971
clothes,1,82,24749,53,5,8972
other,1,13,16587,307,27,8973
kids,4,18,28781,1565,31,8974
clothes,1,64,20647,1972,236,8975
kitchen itensils,2,51,1582,482,77,8976
kitchen itensils,3,15,16161,1633,310,8977
other,4,93,12300,46,8,8978
clothes,3,78,26923,746,104,8979
furniture,3,88,7392,1267,50,8980
kitchen itensils,2,34,10257,305,6,8981
kitchen itensils,4,45,26910,1119,44,8982
kids,3,79,11190,1412,84,8983
clothes,2,80,8524,1137,11,8984
furniture,1,76,22579,1891,208,8985
kids,2,96,21271,328,36,8986
furniture,2,69,21737,1496,284,8987
kids,2,66,31918,998,39,8988
other,1,97,31256,1773,141,8989
kitchen itensils,1,80,28624,652,32,8990
other,3,22,29085,1643,197,8991
other,2,18,11702,1045,156,8992
furniture,3,24,7478,1002,130,8993
kids,1,38,15739,655,111,8994
kitchen itensils,1,17,16320,1140,68,8995
other,3,81,25817,1010,70,8996
other,3,39,25638,134,5,8997
furniture,3,79,22554,1148,103,8998
clothes,1,80,17394,561,95,8999
clothes,1,20,30954,112,1,9000
kitchen itensils,3,32,5999,896,35,9001
other,4,4,27078,1524,91,9002
other,3,94,29760,608,6,9003
kitchen itensils,1,53,453,274,8,9004
kids,3,37,5154,955,0,9005
other,2,83,5189,1265,215,9006
kitchen itensils,1,77,19577,919,156,9007
clothes,3,39,2973,1110,133,9008
kitchen itensils,4,73,5860,921,64,9009
other,2,38,31219,1978,375,9010
furniture,2,90,27761,56,5,9011
furniture,3,32,4203,939,9,9012
other,4,33,6111,775,15,9013
kids,2,62,27573,1202,144,9014
kitchen itensils,1,66,17434,1813,253,9015
clothes,2,85,7565,527,84,9016
clothes,4,29,2943,1361,176,9017
furniture,4,73,28339,1207,229,9018
kitchen itensils,3,74,3349,1506,150,9019
clothes,1,13,12661,955,143,9020
furniture,2,96,18544,1728,207,9021
kids,3,74,6995,930,102,9022
clothes,2,67,3859,1362,245,9023
other,1,8,14951,861,68,9024
other,2,97,10022,1092,120,9025
furniture,2,46,16620,103,12,9026
clothes,1,41,24919,1118,44,9027
clothes,3,40,31162,28,1,9028
kitchen itensils,4,45,4161,1846,110,9029
kids,4,95,21778,485,82,9030
other,2,47,30797,1110,22,9031
other,4,7,11855,1756,70,9032
other,3,92,31754,1354,189,9033
clothes,1,20,4611,150,0,9034
other,1,54,16918,1115,44,9035
kitchen itensils,4,67,5904,787,62,9036
clothes,3,38,22989,1505,90,9037
other,2,92,11248,855,51,9038
furniture,2,64,4777,1416,56,9039
clothes,3,59,21015,880,26,9040
kids,2,12,31518,1711,325,9041
clothes,3,72,28566,1620,307,9042
clothes,3,9,27026,1106,188,9043
furniture,1,4,9574,1698,288,9044
clothes,2,23,29383,1161,220,9045
other,2,83,28233,1752,192,9046
furniture,3,25,1731,1933,77,9047
clothes,4,4,16435,1178,70,9048
other,3,18,30737,858,25,9049
kids,2,66,322,1146,137,9050
kids,1,14,15233,1042,52,9051
other,1,73,10471,1357,122,9052
kids,3,70,26167,1526,15,9053
kitchen itensils,4,63,2377,199,23,9054
clothes,2,96,7453,840,8,9055
other,2,42,26055,1547,232,9056
kids,3,71,30941,1562,124,9057
kids,2,1,31029,1032,61,9058
kids,3,78,31822,1394,153,9059
kids,4,85,22305,1877,37,9060
kids,1,78,5937,1775,88,9061
clothes,4,11,4214,582,75,9062
kitchen itensils,3,43,31727,1430,200,9063
kids,3,22,10185,430,43,9064
kids,4,6,3163,889,35,9065
other,1,18,21665,1320,171,9066
clothes,3,16,26032,261,0,9067
other,1,59,3035,955,152,9068
other,3,86,20273,1057,169,9069
other,3,48,3359,1615,96,9070
kitchen itensils,3,86,30823,1431,114,9071
clothes,3,75,5114,816,65,9072
kids,2,0,4174,823,139,9073
other,3,20,25926,381,64,9074
clothes,4,3,21456,346,13,9075
kitchen itensils,4,25,13285,360,14,9076
clothes,2,94,2063,733,0,9077
furniture,3,93,10898,1628,130,9078
kids,1,81,9969,179,5,9079
clothes,1,6,23342,1207,181,9080
kids,1,5,5441,1276,51,9081
other,2,18,25099,933,65,9082
furniture,2,16,7001,1732,155,9083
clothes,4,2,17005,1580,173,9084
other,4,34,2406,89,13,9085
furniture,3,10,14028,1458,145,9086
kitchen itensils,3,92,29990,637,50,9087
kids,4,65,11114,1192,119,9088
kitchen itensils,4,47,909,1500,15,9089
other,2,89,11451,777,15,9090
furniture,4,19,22369,1280,64,9091
kitchen itensils,4,91,2180,1073,96,9092
clothes,1,96,10825,156,21,9093
kitchen itensils,3,92,3731,1469,190,9094
other,2,97,4471,1075,32,9095
furniture,4,46,29906,1081,172,9096
kids,2,0,3027,178,24,9097
clothes,2,46,28065,860,163,9098
kitchen itensils,1,17,2598,334,20,9099
kids,2,67,445,236,28,9100
kitchen itensils,2,91,10131,1042,125,9101
clothes,4,59,23042,754,128,9102
clothes,4,42,16631,638,108,9103
furniture,1,19,23282,1412,225,9104
furniture,4,34,6067,1542,46,9105
kitchen itensils,3,46,6358,1371,41,9106
other,2,22,14073,491,24,9107
clothes,3,77,31871,919,0,9108
other,2,36,24840,1673,66,9109
furniture,4,49,26578,1086,108,9110
kids,2,95,12398,1892,359,9111
furniture,4,96,1834,199,15,9112
kitchen itensils,1,65,31550,474,90,9113
furniture,2,4,19335,1245,236,9114
clothes,3,9,20861,111,19,9115
clothes,3,8,8030,1052,147,9116
clothes,3,89,16671,419,41,9117
kids,2,35,18691,1950,97,9118
kitchen itensils,1,66,18258,451,67,9119
kids,1,99,2871,1882,301,9120
clothes,4,21,19087,1186,118,9121
clothes,1,19,24850,1334,160,9122
clothes,3,33,6050,487,92,9123
clothes,3,82,4693,1369,205,9124
furniture,1,36,24609,245,34,9125
clothes,1,94,10688,1546,46,9126
furniture,2,26,4902,169,16,9127
kitchen itensils,4,67,14793,1331,39,9128
kitchen itensils,3,1,8737,1943,58,9129
furniture,4,61,16411,805,88,9130
other,3,40,26384,888,159,9131
kids,1,6,10248,1807,90,9132
other,3,74,3527,1294,129,9133
other,4,28,21378,857,145,9134
kitchen itensils,2,73,6115,376,18,9135
furniture,2,66,4451,1615,129,9136
furniture,4,46,14714,583,17,9137
other,1,53,3044,1756,0,9138
kids,2,12,4253,1450,130,9139
kids,4,72,27681,889,44,9140
kids,3,71,899,973,136,9141
kids,1,53,7464,1750,192,9142
furniture,4,56,15831,262,47,9143
other,3,90,7173,358,39,9144
kitchen itensils,2,84,22389,1365,232,9145
kitchen itensils,3,23,30036,127,2,9146
clothes,1,73,6089,889,151,9147
furniture,3,74,26488,752,37,9148
other,4,23,30097,675,13,9149
kitchen itensils,1,68,18909,1944,116,9150
kids,4,40,21925,1330,212,9151
kids,2,6,16357,1261,189,9152
clothes,1,59,30828,1796,107,9153
furniture,1,71,2471,172,1,9154
other,4,25,23722,565,28,9155
clothes,3,31,27007,1465,14,9156
clothes,4,63,17034,334,30,9157
clothes,2,96,12771,1771,35,9158
kids,1,9,28609,617,104,9159
kitchen itensils,3,90,5380,716,57,9160
clothes,1,93,10618,1078,129,9161
clothes,4,1,19346,856,42,9162
kids,2,93,7745,1413,84,9163
kitchen itensils,4,32,19418,1977,197,9164
kitchen itensils,2,60,931,191,9,9165
kids,4,46,3086,966,38,9166
clothes,1,31,12230,1384,0,9167
other,4,17,5920,1062,127,9168
clothes,4,9,7302,622,80,9169
other,2,47,550,932,158,9170
other,2,49,13527,751,127,9171
kids,3,77,26306,885,115,9172
other,1,85,18800,381,15,9173
kids,3,64,1206,889,8,9174
kitchen itensils,4,62,26754,1588,111,9175
kitchen itensils,4,31,15942,452,22,9176
other,2,51,7877,743,141,9177
furniture,2,65,15655,1766,158,9178
other,4,14,31496,1163,162,9179
kids,1,21,23311,347,55,9180
clothes,4,64,762,16,0,9181
kitchen itensils,2,1,23146,1283,89,9182
clothes,3,25,12372,502,20,9183
kids,4,82,25049,1336,187,9184
other,1,19,2183,1865,167,9185
furniture,3,87,1546,772,92,9186
kitchen itensils,1,6,19131,699,118,9187
furniture,1,89,2867,34,4,9188
kitchen itensils,2,62,26442,1226,171,9189
other,4,60,20025,1245,37,9190
other,3,67,12000,1916,114,9191
clothes,4,82,536,208,29,9192
clothes,1,7,14354,456,36,9193
other,2,21,15263,1817,163,9194
kitchen itensils,4,48,18332,1983,19,9195
kitchen itensils,2,14,29582,412,53,9196
kids,3,74,24428,667,33,9197
furniture,1,89,31014,300,42,9198
kids,1,25,9680,1736,277,9199
clothes,4,28,4655,1134,68,9200
furniture,2,67,1829,1516,272,9201
kids,4,53,5308,1213,12,9202
kids,3,48,14618,1509,181,9203
kitchen itensils,4,79,31888,694,0,9204
clothes,3,96,20625,390,66,9205
furniture,1,47,17509,1114,178,9206
kitchen itensils,4,68,241,398,43,9207
kitchen itensils,2,53,6411,1139,148,9208
clothes,1,52,28000,231,2,9209
kids,1,15,14676,1621,145,9210
furniture,4,49,28135,656,111,9211
furniture,4,44,21085,404,36,9212
kids,1,58,3174,493,83,9213
furniture,2,14,20865,1027,164,9214
furniture,3,1,30995,473,0,9215
kitchen itensils,2,78,5742,1100,22,9216
other,3,12,14658,1153,184,9217
furniture,2,8,31911,1623,259,9218
kitchen itensils,2,70,14474,21,0,9219
kitchen itensils,3,91,14773,601,36,9220
other,3,39,1706,854,93,9221
furniture,1,76,30466,1744,69,9222
furniture,4,49,13535,697,0,9223
clothes,2,45,7129,1658,265,9224
clothes,1,24,17424,896,44,9225
furniture,4,14,30163,735,22,9226
kids,2,59,19585,38,4,9227
kids,1,98,17081,1696,169,9228
kids,3,97,20819,276,22,9229
furniture,3,97,21552,912,100,9230
kitchen itensils,2,78,10082,1426,57,9231
kids,1,99,30817,320,16,9232
furniture,1,8,3898,1702,238,9233
furniture,3,41,21418,1035,196,9234
kitchen itensils,3,72,11386,1585,174,9235
kitchen itensils,4,27,28198,1899,341,9236
other,2,62,23203,455,63,9237
kids,3,12,16924,1440,14,9238
furniture,4,77,2748,419,79,9239
kitchen itensils,1,21,8164,945,132,9240
clothes,2,87,26804,734,139,9241
kitchen itensils,4,48,19,247,7,9242
furniture,1,70,21202,119,22,9243
kitchen itensils,3,7,7793,1413,155,9244
furniture,4,13,19764,1578,268,9245
other,4,87,19071,478,66,9246
kids,1,97,19492,863,103,9247
kitchen itensils,3,12,1748,1887,37,9248
other,1,89,17725,684,75,9249
other,3,12,15543,134,25,9250
kitchen itensils,2,78,13699,74,0,9251
other,2,54,9289,1797,125,9252
other,1,60,25926,34,0,9253
clothes,3,81,7565,845,160,9254
furniture,4,16,11154,1720,86,9255
kids,3,42,30045,1140,125,9256
kids,1,88,10595,1591,302,9257
furniture,4,22,7578,359,68,9258
other,4,28,21615,655,91,9259
clothes,3,90,15746,1130,192,9260
kids,3,61,14517,1185,94,9261
clothes,3,22,1340,1551,62,9262
other,3,79,16208,1081,194,9263
furniture,1,63,3543,1805,306,9264
other,2,56,23131,721,100,9265
furniture,2,71,18385,1739,191,9266
kids,4,5,24917,1612,306,9267
kids,3,34,28932,1899,18,9268
furniture,1,34,5611,1669,233,9269
kids,1,64,10746,188,1,9270
furniture,4,3,11540,1526,45,9271
other,2,24,11864,1507,90,9272
kids,1,57,11581,9,0,9273
clothes,4,28,20275,1067,138,9274
kitchen itensils,2,5,31969,533,74,9275
kitchen itensils,4,94,1221,1373,123,9276
kitchen itensils,2,58,28484,362,57,9277
furniture,2,40,17820,63,3,9278
kitchen itensils,1,6,18099,1026,123,9279
other,2,28,25336,333,29,9280
kids,1,57,9599,95,5,9281
clothes,4,71,7901,1727,69,9282
kids,2,76,6806,1963,78,9283
kids,2,61,30586,259,31,9284
kids,3,12,4138,439,52,9285
kids,4,46,6264,1748,122,9286
clothes,4,19,30423,689,68,9287
kitchen itensils,2,3,13488,1160,69,9288
clothes,3,46,19899,209,20,9289
furniture,4,75,9230,1037,155,9290
furniture,4,25,16839,1883,338,9291
clothes,3,50,2024,1429,42,9292
furniture,4,56,9591,1081,10,9293
clothes,2,50,10790,1384,83,9294
kitchen itensils,2,54,22783,1481,251,9295
furniture,1,82,5542,1128,22,9296
furniture,2,28,12449,1324,0,9297
kitchen itensils,3,95,15680,1398,181,9298
clothes,4,88,12777,1496,14,9299
kids,4,77,9288,1151,161,9300
kitchen itensils,2,4,4835,415,37,9301
kids,3,43,31577,1165,174,9302
clothes,2,36,25742,271,43,9303
kitchen itensils,2,49,15126,1481,162,9304
clothes,4,63,11255,1685,320,9305
clothes,4,18,7149,1623,194,9306
other,3,98,30598,923,27,9307
clothes,3,58,4118,1428,157,9308
clothes,2,18,6536,1159,23,9309
other,4,29,18910,1712,154,9310
other,3,60,27714,612,73,9311
kitchen itensils,3,40,15860,315,31,9312
clothes,2,14,19797,1373,178,9313
kitchen itensils,2,28,1783,31,5,9314
clothes,4,20,27643,157,7,9315
other,4,83,17696,943,169,9316
kids,4,37,30203,903,9,9317
kitchen itensils,3,30,15653,556,22,9318
clothes,3,71,849,1724,189,9319
clothes,3,62,25993,115,17,9320
kids,4,53,15690,31,5,9321
other,2,33,2527,1746,104,9322
kids,2,92,20608,1374,109,9323
other,4,16,30031,572,45,9324
furniture,2,76,27647,812,73,9325
clothes,1,68,15598,7,1,9326
furniture,2,59,22540,1224,61,9327
kitchen itensils,3,28,27278,362,10,9328
other,4,45,6078,1678,167,9329
other,1,55,20928,1483,192,9330
clothes,3,42,2029,1032,113,9331
clothes,4,16,9322,1517,106,9332
other,1,22,9383,1157,150,9333
clothes,3,77,10679,1178,35,9334
furniture,1,8,14402,1,0,9335
furniture,1,86,17741,274,46,9336
kitchen itensils,1,92,17039,955,114,9337
clothes,3,17,28257,1973,295,9338
other,3,3,8001,1149,195,9339
kids,1,12,21683,1363,122,9340
furniture,2,33,18099,374,22,9341
kitchen itensils,1,64,29470,392,62,9342
furniture,1,27,7888,1641,16,9343
clothes,1,20,9353,1484,0,9344
other,4,19,18567,580,11,9345
kids,2,15,13168,427,72,9346
kids,4,9,21133,314,50,9347
other,4,20,2046,1342,26,9348
other,2,13,28581,784,117,9349
other,3,31,25174,215,30,9350
kitchen itensils,2,67,2457,1836,73,9351
other,4,92,8196,1598,47,9352
kids,3,86,30471,1755,70,9353
clothes,1,61,20043,418,4,9354
other,4,68,1141,665,6,9355
kids,4,41,22074,1414,254,9356
kitchen itensils,2,84,9270,1832,274,9357
clothes,3,70,22405,1681,33,9358
furniture,4,57,5797,1994,119,9359
kitchen itensils,2,76,21898,387,54,9360
kitchen itensils,3,24,26033,1156,57,9361
kitchen itensils,1,46,29540,1470,132,9362
clothes,4,98,3838,736,117,9363
kitchen itensils,3,96,23310,1395,237,9364
other,1,96,19960,1179,47,9365
clothes,2,33,22904,369,66,9366
kids,3,21,23825,433,8,9367
other,2,25,21479,805,128,9368
other,3,88,21483,319,35,9369
furniture,3,4,20911,706,0,9370
clothes,2,37,22239,1028,195,9371
clothes,4,51,16945,470,18,9372
kids,2,38,3580,1678,218,9373
